ProgramId,CollegeId,ProgramName,CollegeName,City,Level,QsWorldRanking,UsNewsRanking
48023,418,English: Writing Concentration,Calvin University,Grand Rapids,Undergraduate,,
48024,418,Entrepreneurship Major (Bachelor of Arts),Calvin University,Grand Rapids,Undergraduate,,
48025,418,Entrepreneurship Minor,Calvin University,Grand Rapids,Undergraduate,,
48026,418,Environmental Health and Conservation Major (Bachelor of Science),Calvin University,Grand Rapids,Undergraduate,,
48027,418,Environmental Science Major,Calvin University,Grand Rapids,Undergraduate,,
48028,418,Environmental Studies Major,Calvin University,Grand Rapids,Undergraduate,,
48029,418,Environmental Science and Studies Minor,Calvin University,Grand Rapids,Undergraduate,,
48030,418,Film & Media Major,Calvin University,Grand Rapids,Undergraduate,,
48031,418,Film & Media Minor,Calvin University,Grand Rapids,Undergraduate,,
48032,418,Finance Major (Bachelor of Science),Calvin University,Grand Rapids,Undergraduate,,
48033,418,Social Work Major (Bachelor of Social Work),Calvin University,Grand Rapids,Undergraduate,,
48034,418,Social Work Minor,Calvin University,Grand Rapids,Undergraduate,,
48035,418,Sociology Minor,Calvin University,Grand Rapids,Undergraduate,,
48036,418,Spanish Major,Calvin University,Grand Rapids,Undergraduate,,
48037,418,Spanish Minor,Calvin University,Grand Rapids,Undergraduate,,
48038,418,Special Education Major,Calvin University,Grand Rapids,Undergraduate,,
48039,418,Special Education Minor,Calvin University,Grand Rapids,Undergraduate,,
48040,418,"Speech Pathology and Audiology, dual degree Bachelor of Arts-Master of Arts",Calvin University,Grand Rapids,Associate,,
48041,418,Statistics Major (Bachelor of Arts),Calvin University,Grand Rapids,Undergraduate,,
48042,418,Statistics Minor,Calvin University,Grand Rapids,Undergraduate,,
48043,418,Strategic Communication Major,Calvin University,Grand Rapids,Undergraduate,,
48044,418,Studio Art Major,Calvin University,Grand Rapids,Undergraduate,,
48045,418,Studio Art Minor,Calvin University,Grand Rapids,Undergraduate,,
48046,418,Pre-Optometry,Calvin University,Grand Rapids,Undergraduate,,
48047,418,Pre-Pharmacy,Calvin University,Grand Rapids,Undergraduate,,
48048,418,Pre-Physical Therapy,Calvin University,Grand Rapids,Undergraduate,,
48049,418,Pre-Physician Assistant,Calvin University,Grand Rapids,Associate,,
48050,418,Pre-Veterinary Medicine,Calvin University,Grand Rapids,Undergraduate,,
48051,418,Psychology Major (Bachelor of Arts),Calvin University,Grand Rapids,Undergraduate,,
48052,418,Psychology Major (Bachelor of Science),Calvin University,Grand Rapids,Undergraduate,,
48053,418,Psychology Minor,Calvin University,Grand Rapids,Undergraduate,,
48054,418,Psychology Major (Bachelor of Science)—Neuroscience Concentration,Calvin University,Grand Rapids,Undergraduate,,
48055,418,Recreation Leadership Minor,Calvin University,Grand Rapids,Undergraduate,,
48056,418,Religion Major,Calvin University,Grand Rapids,Undergraduate,,
48057,418,Religion Minor,Calvin University,Grand Rapids,Undergraduate,,
48058,418,Bachelor of Science in Financial Planning,Calvin University,Grand Rapids,Undergraduate,,
48059,418,Gender Studies Minor,Calvin University,Grand Rapids,Undergraduate,,
48060,418,Geography Major,Calvin University,Grand Rapids,Undergraduate,,
48061,418,Geography Minor,Calvin University,Grand Rapids,Undergraduate,,
48062,418,Geology Minor,Calvin University,Grand Rapids,Undergraduate,,
48063,418,Graphic Design Major,Calvin University,Grand Rapids,Undergraduate,,
48064,418,Graphic Design Minor,Calvin University,Grand Rapids,Undergraduate,,
48065,418,Health Communication Major,Calvin University,Grand Rapids,Undergraduate,,
48066,418,History Major,Calvin University,Grand Rapids,Undergraduate,,
48067,418,History Minor,Calvin University,Grand Rapids,Undergraduate,,
48068,418,Ministry Leadership Minor,Calvin University,Grand Rapids,Undergraduate,,
48069,418,Music Minor,Calvin University,Grand Rapids,Undergraduate,,
48070,418,Bachelor of Science in Operations and Supply Chain Management,Calvin University,Grand Rapids,Undergraduate,,
48071,418,Operations and Supply Chain Management Minor,Calvin University,Grand Rapids,Undergraduate,,
48072,418,Optics Minor,Calvin University,Grand Rapids,Undergraduate,,
48073,418,Philosophy Major,Calvin University,Grand Rapids,Undergraduate,,
48074,418,Philosophy Double Major,Calvin University,Grand Rapids,Undergraduate,,
48075,418,Philosophy Minor,Calvin University,Grand Rapids,Undergraduate,,
48076,418,Physics Minor,Calvin University,Grand Rapids,Undergraduate,,
48077,418,Political Science Major,Calvin University,Grand Rapids,Undergraduate,,
48078,418,Political Science Minor,Calvin University,Grand Rapids,Undergraduate,,
48079,418,"Politics, Philosophy, and Economics Major",Calvin University,Grand Rapids,Undergraduate,,
48080,418,Pre-Dentistry,Calvin University,Grand Rapids,Undergraduate,,
48081,418,Pre-Medicine,Calvin University,Grand Rapids,Undergraduate,,
48082,418,Pre-Occupational Therapy,Calvin University,Grand Rapids,Undergraduate,,
48083,418,Information Systems Minor,Calvin University,Grand Rapids,Undergraduate,,
48084,418,Integrative Biotechnology Minor,Calvin University,Grand Rapids,Undergraduate,,
48085,418,International Relations Major,Calvin University,Grand Rapids,Undergraduate,,
48086,418,International Relations Minor,Calvin University,Grand Rapids,Undergraduate,,
48087,418,Kinesiology Major - Exercise Science Emphasis,Calvin University,Grand Rapids,Associate,,
48088,418,Kinesiology Major - Pre-Professional Emphasis,Calvin University,Grand Rapids,Associate,,
48089,418,Kinesiology Major - Sport Management Emphasis,Calvin University,Grand Rapids,Associate,,
48090,418,Kinesiology Minor,Calvin University,Grand Rapids,Undergraduate,,
48091,418,Liberal Arts and Sciences,Calvin University,Grand Rapids,Undergraduate,,
48092,418,Marketing Major (Bachelor of Arts),Calvin University,Grand Rapids,Undergraduate,,
48093,418,Mathematics Major (Bachelor of Arts),Calvin University,Grand Rapids,Undergraduate,,
48094,418,Mathematics Major (Bachelor of Science),Calvin University,Grand Rapids,Undergraduate,,
48095,418,Mathematics Minor,Calvin University,Grand Rapids,Undergraduate,,
48096,418,Mechanical Engineering (Bachelor of Science in Engineering),Calvin University,Grand Rapids,Undergraduate,,
48097,418,Mechatronics Engineering (Bachelor of Science in Engineering),Calvin University,Grand Rapids,Undergraduate,,
48098,419,Master of Science in Agriculture,Murray State University,Murray,Graduate,,
48099,419,Master of Science in Applied Engineering & Technology Management,Murray State University,Murray,Graduate,,
48100,419,Master of Science in Biology,Murray State University,Murray,Graduate,,
48101,419,Master of Business Administration,Murray State University,Murray,Graduate,,
48102,419,Master of Science in Career and Technical Education,Murray State University,Murray,Graduate,,
48103,419,Master of Science in Chemical Manufacturing Management,Murray State University,Murray,Graduate,,
48104,419,Master of Science in Chemistry,Murray State University,Murray,Graduate,,
48105,419,Master of Science in Clinical Psychology,Murray State University,Murray,Graduate,,
48106,419,Master of Science in Cybersecurity Management,Murray State University,Murray,Graduate,,
48107,419,Master of Science in Earth and Environmental Sciences,Murray State University,Murray,Graduate,,
48108,419,Master of Science in Economic Analytics,Murray State University,Murray,Graduate,,
48109,419,Master of Arts in Education Administration,Murray State University,Murray,Graduate,,
48110,419,Doctor of Arts in English Pedagogy,Murray State University,Murray,Doctoral,,
48111,419,Master of Arts in General Experimental Psychology,Murray State University,Murray,Graduate,,
48112,419,Master of Science in General Experimental Psychology,Murray State University,Murray,Graduate,,
48113,419,Master of Science in Geosciences,Murray State University,Murray,Graduate,,
48114,419,Master of Arts in Higher Education and Student Affairs,Murray State University,Murray,Graduate,,
48115,419,Master of Arts in History,Murray State University,Murray,Graduate,,
48116,419,Master of Science in Human Development & Leadership,Murray State University,Murray,Graduate,,
48117,419,Master of Science in Information Systems,Murray State University,Murray,Graduate,,
48118,419,Master of Arts in Education in Library Media,Murray State University,Murray,Graduate,,
48119,419,Master of Arts in Mass Communications,Murray State University,Murray,Graduate,,
48120,419,Master of Science in Mass Communications,Murray State University,Murray,Graduate,,
48121,419,Master of Arts in Mathematics,Murray State University,Murray,Graduate,,
48122,419,Master of Science in Mathematics,Murray State University,Murray,Graduate,,
48123,419,Master of Arts in Mathematics Teacher Leader,Murray State University,Murray,Graduate,,
48124,419,Master of Arts in Education in Middle School Education,Murray State University,Murray,Graduate,,
48125,419,Master of Science in Nonprofit Leadership Studies,Murray State University,Murray,Graduate,,
48126,419,Doctor of Nursing Practice,Murray State University,Murray,Doctoral,,
48127,419,Master of Science in Nutrition,Murray State University,Murray,Graduate,,
48128,419,Master of Science in Occupational Safety & Health,Murray State University,Murray,Graduate,,
48129,419,Master of Arts in Organizational Communication,Murray State University,Murray,Graduate,,
48130,419,Master of Science in Organizational Communication,Murray State University,Murray,Graduate,,
48131,419,Doctor of Education in P-20 and Community Leadership,Murray State University,Murray,Doctoral,,
48132,419,Master of Arts in Postsecondary Education Administration,Murray State University,Murray,Graduate,,
48133,419,Master of Public Administration in Public Administration,Murray State University,Murray,Graduate,,
48134,419,Master of Arts in Education in Reading and Writing Education,Murray State University,Murray,Graduate,,
48135,419,Master of Arts in Education in School Counseling,Murray State University,Murray,Graduate,,
48136,419,Master of Arts in Education in Special Education,Murray State University,Murray,Graduate,,
48137,419,Master of Arts in Teaching English to Speakers of Other Languages (TESOL),Murray State University,Murray,Graduate,,
48138,419,Bachelor of Science in Accounting,Murray State University,Murray,Undergraduate,,
48139,419,Bachelor of Arts in Art,Murray State University,Murray,Undergraduate,,
48140,419,Bachelor of Fine Arts in Art,Murray State University,Murray,Undergraduate,,
48141,419,Bachelor of Science in Art,Murray State University,Murray,Undergraduate,,
48142,419,Bachelor of Science in Business Administration,Murray State University,Murray,Undergraduate,,
48143,419,Bachelor of Science in Career and Technical Education,Murray State University,Murray,Undergraduate,,
48144,419,Bachelor of Science in Chemistry,Murray State University,Murray,Undergraduate,,
48145,419,Bachelor of Arts in Chemistry,Murray State University,Murray,Undergraduate,,
48146,419,Bachelor of Science in Civil Engineering,Murray State University,Murray,Undergraduate,,
48147,419,Bachelor of Science in Communication Disorders,Murray State University,Murray,Undergraduate,,
48148,419,Bachelor of Science in Computer Science,Murray State University,Murray,Undergraduate,,
48149,419,Bachelor of Arts in Computer Science,Murray State University,Murray,Undergraduate,,
48150,419,Bachelor of Science in Construction Management,Murray State University,Murray,Undergraduate,,
48151,419,Bachelor of Science in Criminal Justice,Murray State University,Murray,Undergraduate,,
48152,419,Bachelor of Science in Cybersecurity and Network Management,Murray State University,Murray,Undergraduate,,
48153,419,Bachelor of Science in Design Engineering Technology,Murray State University,Murray,Undergraduate,,
48154,419,Bachelor of Science in Economics,Murray State University,Murray,Undergraduate,,
48155,419,Bachelor of Arts in Economics,Murray State University,Murray,Undergraduate,,
48156,419,Bachelor of Science in Elementary Education,Murray State University,Murray,Undergraduate,,
48157,419,Bachelor of Science in Engineering Physics,Murray State University,Murray,Undergraduate,,
48158,419,Bachelor of Arts in English,Murray State University,Murray,Undergraduate,,
48159,419,Bachelor of Science in Finance,Murray State University,Murray,Undergraduate,,
48160,419,Bachelor of Science in Geosciences,Murray State University,Murray,Undergraduate,,
48161,419,Bachelor of Arts in Global Languages,Murray State University,Murray,Undergraduate,,
48162,419,Bachelor of Science in Health and Physical Education,Murray State University,Murray,Undergraduate,,
48163,419,Bachelor of Arts in History,Murray State University,Murray,Undergraduate,,
48164,419,Bachelor of Science in History,Murray State University,Murray,Undergraduate,,
48165,419,Bachelor of Science in Human Services,Murray State University,Murray,Undergraduate,,
48166,419,Bachelor of Science in Journalism,Murray State University,Murray,Undergraduate,,
48167,419,Bachelor of Arts in Journalism,Murray State University,Murray,Undergraduate,,
48168,419,Bachelor of Science in Manufacturing Engineering Technology,Murray State University,Murray,Undergraduate,,
48169,419,Bachelor of Science in Marketing,Murray State University,Murray,Undergraduate,,
48170,419,Bachelor of Science in Mathematics,Murray State University,Murray,Undergraduate,,
48171,419,Bachelor of Arts in Mathematics,Murray State University,Murray,Undergraduate,,
48172,419,Bachelor of Science in Middle School Education,Murray State University,Murray,Undergraduate,,
48173,419,Bachelor of Music in Music,Murray State University,Murray,Undergraduate,,
48174,419,Bachelor of Arts in Music,Murray State University,Murray,Undergraduate,,
48175,419,Bachelor of Science in Nursing,Murray State University,Murray,Undergraduate,,
48176,419,Bachelor of Science in Occupational Safety and Health,Murray State University,Murray,Undergraduate,,
48177,419,Bachelor of Arts in Philosophy,Murray State University,Murray,Undergraduate,,
48178,419,Bachelor of Science in Physics,Murray State University,Murray,Undergraduate,,
48179,419,Bachelor of Arts in Physics,Murray State University,Murray,Undergraduate,,
48180,419,Bachelor of Arts in Political Science,Murray State University,Murray,Undergraduate,,
48181,419,Bachelor of Science in Political Science,Murray State University,Murray,Undergraduate,,
48182,419,Bachelor of Science in Psychology,Murray State University,Murray,Undergraduate,,
48183,419,Bachelor of Arts in Psychology,Murray State University,Murray,Undergraduate,,
48184,419,Bachelor of Science in Public and Community Health,Murray State University,Murray,Undergraduate,,
48185,419,Bachelor of Science in Recreation and Sport Management,Murray State University,Murray,Undergraduate,,
48186,419,Bachelor of Science in Social Work,Murray State University,Murray,Undergraduate,,
48187,419,Bachelor of Arts in Sociology,Murray State University,Murray,Undergraduate,,
48188,419,Bachelor of Science in Sociology,Murray State University,Murray,Undergraduate,,
48189,419,Bachelor of Science in Special Education,Murray State University,Murray,Undergraduate,,
48190,419,Bachelor of Science in Television Production,Murray State University,Murray,Undergraduate,,
48191,419,Bachelor of Arts in Television Production,Murray State University,Murray,Undergraduate,,
48192,419,Bachelor of Arts in Theatre,Murray State University,Murray,Undergraduate,,
48193,419,Bachelor of Science in Theatre,Murray State University,Murray,Undergraduate,,
48194,419,Bachelor of Science in Wildlife and Conservation Biology,Murray State University,Murray,Undergraduate,,
48195,419,Associate of Science in Agriculture,Murray State University,Murray,Associate,,
48196,419,Minor in Accounting,Murray State University,Murray,Undergraduate,,
48197,419,Minor in Agribusiness,Murray State University,Murray,Undergraduate,,
48198,419,Minor in Agriculture,Murray State University,Murray,Undergraduate,,
48199,419,Minor in Animal Technology,Murray State University,Murray,Undergraduate,,
48200,419,Minor in Anthropology,Murray State University,Murray,Undergraduate,,
48201,419,Minor in Art,Murray State University,Murray,Undergraduate,,
48202,419,Minor in Art History,Murray State University,Murray,Undergraduate,,
48203,419,Minor in Biology,Murray State University,Murray,Undergraduate,,
48204,419,Minor in Business Administration,Murray State University,Murray,Undergraduate,,
48205,419,Minor in Chemistry,Murray State University,Murray,Undergraduate,,
48206,419,Minor in Chinese,Murray State University,Murray,Undergraduate,,
48207,419,Minor in Classical Civilization,Murray State University,Murray,Associate,,
48208,419,Minor in Computer Science,Murray State University,Murray,Undergraduate,,
48209,419,Minor in Creative Writing,Murray State University,Murray,Undergraduate,,
48210,419,Minor in Criminal Justice,Murray State University,Murray,Undergraduate,,
48211,419,Minor in Dance,Murray State University,Murray,Undergraduate,,
48212,419,Minor in Data Analytics,Murray State University,Murray,Undergraduate,,
48213,419,Minor in Earth and Environmental Science,Murray State University,Murray,Undergraduate,,
48214,419,Minor in Economics,Murray State University,Murray,Undergraduate,,
48215,419,Minor in Electronic Media,Murray State University,Murray,Undergraduate,,
48216,419,Minor in Engineering Science,Murray State University,Murray,Undergraduate,,
48217,419,Minor in English,Murray State University,Murray,Undergraduate,,
48218,419,Minor in Equine Science,Murray State University,Murray,Undergraduate,,
48219,419,Minor in Film Studies,Murray State University,Murray,Undergraduate,,
48220,419,Minor in Finance,Murray State University,Murray,Undergraduate,,
48221,419,Minor in French,Murray State University,Murray,Undergraduate,,
48222,419,Minor in Gender and Diversity Studies,Murray State University,Murray,Undergraduate,,
48223,419,Minor in Geography,Murray State University,Murray,Undergraduate,,
48224,419,Minor in German,Murray State University,Murray,Undergraduate,,
48225,419,Minor in Graphic Communications Media,Murray State University,Murray,Undergraduate,,
48226,419,Minor in History,Murray State University,Murray,Undergraduate,,
48227,419,Minor in Horticulture,Murray State University,Murray,Undergraduate,,
48228,419,Minor in Information Studies,Murray State University,Murray,Undergraduate,,
48229,419,Minor in International Studies,Murray State University,Murray,Undergraduate,,
48230,419,Minor in Japanese,Murray State University,Murray,Undergraduate,,
48231,419,Minor in Journalism,Murray State University,Murray,Undergraduate,,
48232,419,Minor in Latin,Murray State University,Murray,Undergraduate,,
48233,419,Minor in Legal Studies,Murray State University,Murray,Undergraduate,,
48234,419,Minor in Linguistics,Murray State University,Murray,Undergraduate,,
48235,419,Minor in Marketing,Murray State University,Murray,Undergraduate,,
48236,419,Minor in Mathematics,Murray State University,Murray,Undergraduate,,
48237,419,Minor in Military Science,Murray State University,Murray,Undergraduate,,
48238,419,Minor in Music,Murray State University,Murray,Undergraduate,,
48239,419,Minor in Organizational Communication,Murray State University,Murray,Undergraduate,,
48240,419,Minor in Philosophy,Murray State University,Murray,Undergraduate,,
48241,419,Minor in Physics,Murray State University,Murray,Undergraduate,,
48242,419,Minor in Political Science,Murray State University,Murray,Undergraduate,,
48243,419,Minor in Psychology,Murray State University,Murray,Undergraduate,,
48244,419,Minor in Public Relations,Murray State University,Murray,Undergraduate,,
48245,419,Minor in Religious Studies,Murray State University,Murray,Undergraduate,,
48246,419,Minor in Social and Behavioral Sciences,Murray State University,Murray,Undergraduate,,
48247,419,Minor in Sociology,Murray State University,Murray,Undergraduate,,
48248,419,Minor in Spanish,Murray State University,Murray,Undergraduate,,
48249,419,Minor in Teaching English to Speakers of Other Languages,Murray State University,Murray,Undergraduate,,
48250,419,Minor in Telecommunications Systems Management,Murray State University,Murray,Undergraduate,,
48251,419,Minor in Theatre Arts,Murray State University,Murray,Undergraduate,,
48252,419,Minor in Veterinary Technology,Murray State University,Murray,Undergraduate,,
48253,419,Minor in Youth and Nonprofit Leadership,Murray State University,Murray,Undergraduate,,
48254,420,Master of Science in Applied Physics and Nanotechnology,The Catholic University of America,Washington,Graduate,,
48255,420,Master of Science in Applied Space Weather Research,The Catholic University of America,Washington,Graduate,,
48256,420,Master of Architecture,The Catholic University of America,Washington,Graduate,,
48257,420,Master of Arts in Art Education,The Catholic University of America,Washington,Graduate,,
48258,420,Master of Arts in Biblical Studies,The Catholic University of America,Washington,Graduate,,
48259,420,Master of Science in Biology,The Catholic University of America,Washington,Graduate,,
48260,420,Master of Science in Biomedical Engineering,The Catholic University of America,Washington,Graduate,,
48261,420,Master of Science in Biotechnology,The Catholic University of America,Washington,Graduate,,
48262,420,Master of Business Administration,The Catholic University of America,Washington,Graduate,,
48263,420,Master of Arts in Canon Law,The Catholic University of America,Washington,Graduate,,
48264,420,Master of Arts in Catechesis,The Catholic University of America,Washington,Graduate,,
48265,420,Master of Arts in Catechetics,The Catholic University of America,Washington,Graduate,,
48266,420,Master of Arts in Catholic Clinical Ethics,The Catholic University of America,Washington,Graduate,,
48267,420,Master of Science in Church Administration,The Catholic University of America,Washington,Graduate,,
48268,420,Master of Arts in Church History,The Catholic University of America,Washington,Graduate,,
48269,420,Master of Science in Civil Engineering,The Catholic University of America,Washington,Graduate,,
48270,420,Master of Arts in Divinity,The Catholic University of America,Washington,Graduate,,
48271,420,Master of Fine Arts in Drama,The Catholic University of America,Washington,Graduate,,
48272,420,Master of Arts in Early Christian Studies,The Catholic University of America,Washington,Graduate,,
48273,420,Master of Science in Ecclesial Administration and Management,The Catholic University of America,Washington,Graduate,,
48274,420,Master of Arts in Education,The Catholic University of America,Washington,Graduate,,
48275,420,Master of Science in Electrical Engineering,The Catholic University of America,Washington,Graduate,,
48276,420,Master of Science in Emergency Service Administration,The Catholic University of America,Washington,Graduate,,
48277,420,Master of Science in Engineering Management,The Catholic University of America,Washington,Graduate,,
48278,420,Master of Arts in English Language and Literature,The Catholic University of America,Washington,Graduate,,
48279,420,Master of Science in Environmental Engineering,The Catholic University of America,Washington,Graduate,,
48280,420,Master of Arts in Greek,The Catholic University of America,Washington,Graduate,,
48281,420,Master of Arts in Greek and Latin,The Catholic University of America,Washington,Graduate,,
48282,420,Master of Science in Health Administration,The Catholic University of America,Washington,Graduate,,
48283,420,Master of Arts in Hispanic Literatures and Culture,The Catholic University of America,Washington,Graduate,,
48284,420,Master of Arts in Historical Theology,The Catholic University of America,Washington,Graduate,,
48285,420,Master of Arts in History,The Catholic University of America,Washington,Graduate,,
48286,420,Master of Arts in Latin,The Catholic University of America,Washington,Graduate,,
48287,420,Master of Arts in Law,The Catholic University of America,Washington,Graduate,,
48288,420,Master of Arts in Liturgical Studies,The Catholic University of America,Washington,Graduate,,
48289,420,Master of Arts in Liturgical Studies and Sacramental Theology,The Catholic University of America,Washington,Graduate,,
48290,420,Master of Science in Management,The Catholic University of America,Washington,Graduate,,
48291,420,Master of Arts in Medieval and Byzantine Studies,The Catholic University of America,Washington,Graduate,,
48292,420,Master of Arts in Moral Theology and Ethics,The Catholic University of America,Washington,Graduate,,
48293,420,Master of Arts in Music,The Catholic University of America,Washington,Graduate,,
48294,420,Master of Science in Net Zero Design,The Catholic University of America,Washington,Graduate,,
48295,420,Master of Science in Nursing,The Catholic University of America,Washington,Graduate,,
48296,420,Master of Arts in Philosophy,The Catholic University of America,Washington,Graduate,,
48297,420,Master of Arts in Politics,The Catholic University of America,Washington,Graduate,,
48298,420,Master of Arts in Politics (American Government),The Catholic University of America,Washington,Graduate,,
48299,420,Master of Arts in Politics,The Catholic University of America,Washington,Graduate,,
48300,420,Master of Arts in Politics,The Catholic University of America,Washington,Graduate,,
48301,420,Master of Arts in Psychology,The Catholic University of America,Washington,Graduate,,
48302,420,Master of Arts in Religion and Culture,The Catholic University of America,Washington,Graduate,,
48303,420,Master of Arts in Sacramental Theology,The Catholic University of America,Washington,Graduate,,
48304,420,Master of Arts in Sacred Music,The Catholic University of America,Washington,Graduate,,
48305,420,Master of Sacred Theology,The Catholic University of America,Washington,Graduate,,
48306,420,Master of Arts in Secondary Education,The Catholic University of America,Washington,Graduate,,
48307,420,Master of Arts in Semitic and Egyptian Languages and Literatures,The Catholic University of America,Washington,Graduate,,
48308,420,Master of Social Work,The Catholic University of America,Washington,Graduate,,
48309,420,Master of Arts in Sociology,The Catholic University of America,Washington,Graduate,,
48310,420,Master of Arts in Spirituality,The Catholic University of America,Washington,Graduate,,
48311,420,Master of Arts in Systematic Theology,The Catholic University of America,Washington,Graduate,,
48312,420,Master of Arts in Theology,The Catholic University of America,Washington,Graduate,,
48313,420,Master of Arts in Theology and Religious Studies,The Catholic University of America,Washington,Graduate,,
48314,420,Bachelor of Science in Accounting,The Catholic University of America,Washington,Undergraduate,,
48315,420,"Bachelor of Fine Arts in Acting for Theatre, Film, and Television",The Catholic University of America,Washington,Undergraduate,,
48316,420,Bachelor of Arts in Anthropology,The Catholic University of America,Washington,Undergraduate,,
48317,420,Bachelor of Arts in Archaeology,The Catholic University of America,Washington,Undergraduate,,
48318,420,Bachelor of Arts in Architectural Studies,The Catholic University of America,Washington,Undergraduate,,
48319,420,Bachelor of Science in Architecture,The Catholic University of America,Washington,Undergraduate,,
48320,420,Bachelor of Science in Architecture and Bachelor of Civil Engineering,The Catholic University of America,Washington,Undergraduate,,
48321,420,Bachelor of Arts in Art & Design,The Catholic University of America,Washington,Undergraduate,,
48322,420,Bachelor of Arts in Art History,The Catholic University of America,Washington,Undergraduate,,
48323,420,Bachelor of Science in Biochemistry,The Catholic University of America,Washington,Undergraduate,,
48324,420,Bachelor of Arts in Biology,The Catholic University of America,Washington,Undergraduate,,
48325,420,Bachelor of Science in Biology,The Catholic University of America,Washington,Undergraduate,,
48326,420,Bachelor of Biomedical Engineering,The Catholic University of America,Washington,Undergraduate,,
48327,420,Bachelor of Arts in Management,The Catholic University of America,Washington,Undergraduate,,
48328,420,Bachelor of Science in Business Administration,The Catholic University of America,Washington,Undergraduate,,
48329,420,Bachelor of Science in Chemical Physics,The Catholic University of America,Washington,Undergraduate,,
48330,420,Bachelor of Science in Chemistry,The Catholic University of America,Washington,Undergraduate,,
48331,420,Bachelor of Civil Engineering,The Catholic University of America,Washington,Undergraduate,,
48332,420,Bachelor of Arts in Classical Civilization,The Catholic University of America,Washington,Associate,,
48333,420,Bachelor of Arts in Classical Studies,The Catholic University of America,Washington,Associate,,
48334,420,Bachelor of Science in Environmental Engineering,The Catholic University of America,Washington,Undergraduate,,
48335,420,Bachelor of Arts in French and Francophone Studies,The Catholic University of America,Washington,Undergraduate,,
48336,420,Bachelor of Arts in Hispanic Studies,The Catholic University of America,Washington,Undergraduate,,
48337,420,Bachelor of Arts in History,The Catholic University of America,Washington,Undergraduate,,
48338,420,Bachelor of Arts in History and Secondary Education,The Catholic University of America,Washington,Undergraduate,,
48339,420,Bachelor of Arts in Human Services Administration,The Catholic University of America,Washington,Undergraduate,,
48340,420,Bachelor of Arts in Information Technology,The Catholic University of America,Washington,Undergraduate,,
48341,420,Bachelor of Arts in Interdisciplinary Studies,The Catholic University of America,Washington,Undergraduate,,
48342,420,Bachelor of Science in International Economics and Finance-Honors,The Catholic University of America,Washington,Undergraduate,,
48343,420,Bachelor of Science in International Economics and Finance,The Catholic University of America,Washington,Undergraduate,,
48344,420,Bachelor of Arts in Italian Studies,The Catholic University of America,Washington,Undergraduate,,
48345,420,Bachelor of Science in Business Administration in Management,The Catholic University of America,Washington,Undergraduate,,
48346,420,Bachelor of Science in Mathematical Finance,The Catholic University of America,Washington,Undergraduate,,
48347,420,Bachelor of Arts in Mathematics,The Catholic University of America,Washington,Undergraduate,,
48348,420,Bachelor of Science in Mathematics,The Catholic University of America,Washington,Undergraduate,,
48349,420,Bachelor of Science in Mathematics and Physics,The Catholic University of America,Washington,Undergraduate,,
48350,420,Bachelor of Mechanical Engineering,The Catholic University of America,Washington,Undergraduate,,
48351,420,Bachelor of Arts in Media and Communication Studies,The Catholic University of America,Washington,Undergraduate,,
48352,420,Bachelor of Arts in Medieval and Byzantine Studies,The Catholic University of America,Washington,Undergraduate,,
48353,420,Bachelor of Arts in Music,The Catholic University of America,Washington,Undergraduate,,
48354,420,Bachelor of Music,The Catholic University of America,Washington,Undergraduate,,
48355,420,Bachelor of Arts in Music and Bachelor of Science in Business Administration,The Catholic University of America,Washington,Undergraduate,,
48356,420,Bachelor of Arts in Music and Bachelor of Science in Business Administration in Management,The Catholic University of America,Washington,Undergraduate,,
48357,420,Bachelor of Science in Nursing,The Catholic University of America,Washington,Undergraduate,,
48358,420,Bachelor of Arts in Philosophy,The Catholic University of America,Washington,Undergraduate,,
48359,420,"Bachelor of Arts in Philosophy, Scholar's Program",The Catholic University of America,Washington,Undergraduate,,
48360,420,Bachelor of Philosophy,The Catholic University of America,Washington,Undergraduate,,
48361,420,Bachelor of Arts in Philosophy Pre-Law,The Catholic University of America,Washington,Undergraduate,,
48362,420,"Bachelor of Arts in Philosophy Pre-Law, Scholar's Program",The Catholic University of America,Washington,Undergraduate,,
48363,420,Bachelor of Arts in Physics,The Catholic University of America,Washington,Undergraduate,,
48364,420,Bachelor of Science in Physics,The Catholic University of America,Washington,Undergraduate,,
48365,420,Bachelor of Arts in Politics,The Catholic University of America,Washington,Undergraduate,,
48366,420,Bachelor of Science in Psychological and Brain Sciences,The Catholic University of America,Washington,Undergraduate,,
48367,420,Bachelor of Arts in Psychology,The Catholic University of America,Washington,Undergraduate,,
48368,420,Bachelor of Arts in Interdisciplinary Studies in Social Sciences,The Catholic University of America,Washington,Undergraduate,,
48369,420,Bachelor of Social Work,The Catholic University of America,Washington,Undergraduate,,
48370,420,Bachelor of Arts in Sociology,The Catholic University of America,Washington,Undergraduate,,
48371,420,Bachelor of Arts in Spanish for International Service,The Catholic University of America,Washington,Undergraduate,,
48372,420,Bachelor of Arts in Theology and Religious Studies,The Catholic University of America,Washington,Undergraduate,,
48373,421,Master of Fine Arts in Acting,University of San Diego,San Diego,Graduate,,
48374,421,Master of Science in Environmental and Ocean Sciences,University of San Diego,San Diego,Graduate,,
48375,421,Master of Arts in International Relations,University of San Diego,San Diego,Graduate,,
48376,421,Master of Science in Accountancy,University of San Diego,San Diego,Graduate,,
48377,421,Master of Business Administration,University of San Diego,San Diego,Graduate,,
